mpirun  --map-by socket --mca pml ucx --mca btl self,vader -np 2 ./IMB-MPI1 PingPong -msglog 29
tnode007
lamba, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.51
2,1000,0.40,5.02
4,1000,0.40,9.96
8,1000,0.40,20.12
16,1000,0.41,39.26
32,1000,0.56,56.97
64,1000,0.56,115.22
128,1000,0.87,146.33
256,1000,0.91,282.39
512,1000,1.13,451.47
1024,1000,1.31,778.94
2048,1000,2.09,979.58
4096,1000,2.99,1367.63
8192,1000,4.84,1694.15
16384,1000,7.42,2208.96
32768,1000,13.08,2504.24
65536,640,24.45,2680.36
131072,320,47.35,2768.18
262144,160,14.35,18272.14
524288,80,25.71,20395.62
1048576,40,55.91,18754.41
2097152,20,140.67,14907.81
4194304,10,300.66,13950.20
8388608,5,626.66,13386.26
16777216,2,1926.77,8707.43
33554432,1,5565.31,6029.21
67108864,1,11924.04,5628.03
134217728,1,23793.66,5640.90
268435456,1,47472.63,5654.53
536870912,1,94934.83,5655.15
