mpirun  --map-by socket --mca pml ob1 --mca btl self,tcp -np 2 ./IMB-MPI1 PingPong -msglog 29
tnode007
lamba, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.13,0.00
1,1000,8.22,0.12
2,1000,8.17,0.24
4,1000,8.18,0.49
8,1000,8.18,0.98
16,1000,8.19,1.95
32,1000,8.17,3.92
64,1000,8.21,7.80
128,1000,8.53,15.00
256,1000,8.57,29.89
512,1000,8.62,59.37
1024,1000,9.80,104.48
2048,1000,9.09,225.22
4096,1000,11.10,369.07
8192,1000,11.67,701.97
16384,1000,15.96,1026.73
32768,1000,26.15,1253.03
65536,640,57.40,1141.83
131072,320,81.75,1603.37
262144,160,124.18,2111.02
524288,80,197.26,2657.82
1048576,40,328.23,3194.63
2097152,20,625.27,3353.99
4194304,10,1240.20,3381.95
8388608,5,2457.83,3413.02
16777216,2,5054.41,3319.32
33554432,1,10352.15,3241.30
67108864,1,20971.89,3199.94
134217728,1,41036.92,3270.66
268435456,1,81233.37,3304.50
536870912,1,164946.74,3254.81
