mpirun  --map-by socket --mca pml ob1 --mca btl self,tcp -np 2 ./IMB-MPI1 PingPong -msglog 29
tnode007
lamba, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.15,0.00
1,1000,8.20,0.12
2,1000,8.21,0.24
4,1000,8.19,0.49
8,1000,8.16,0.98
16,1000,8.21,1.95
32,1000,8.21,3.90
64,1000,8.23,7.77
128,1000,8.66,14.77
256,1000,8.66,29.55
512,1000,8.70,58.88
1024,1000,9.57,106.95
2048,1000,9.24,221.63
4096,1000,10.84,377.83
8192,1000,11.80,694.21
16384,1000,15.76,1039.84
32768,1000,25.98,1261.42
65536,640,57.46,1140.60
131072,320,81.87,1601.02
262144,160,124.51,2105.47
524288,80,197.41,2655.80
1048576,40,330.05,3176.99
2097152,20,626.44,3347.75
4194304,10,1245.55,3367.43
8388608,5,2464.26,3404.11
16777216,2,5096.97,3291.60
33554432,1,10335.52,3246.52
67108864,1,20528.79,3269.01
134217728,1,40998.87,3273.69
268435456,1,82461.35,3255.29
536870912,1,164553.10,3262.60
