mpirun  --map-by socket --mca pml ob1 --mca btl self,tcp -np 2 ./IMB-MPI1 PingPong -msglog 29
tnode007
lamba, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.18,0.00
1,1000,8.19,0.12
2,1000,8.18,0.24
4,1000,8.19,0.49
8,1000,8.22,0.97
16,1000,8.24,1.94
32,1000,8.21,3.90
64,1000,8.26,7.75
128,1000,8.62,14.85
256,1000,8.69,29.45
512,1000,8.79,58.28
1024,1000,9.81,104.39
2048,1000,9.24,221.60
4096,1000,11.12,368.27
8192,1000,11.90,688.38
16384,1000,15.99,1024.71
32768,1000,26.14,1253.41
65536,640,57.49,1140.01
131072,320,81.84,1601.57
262144,160,123.31,2125.91
524288,80,196.51,2668.04
1048576,40,327.54,3201.37
2097152,20,626.28,3348.61
4194304,10,1238.20,3387.43
8388608,5,2455.34,3416.48
16777216,2,5086.49,3298.39
33554432,1,10363.26,3237.83
67108864,1,20358.40,3296.37
134217728,1,40621.76,3304.08
268435456,1,80924.55,3317.11
536870912,1,161786.73,3318.39
