mpirun  --map-by socket --mca pml ob1 --mca btl self,tcp -np 2 ./IMB-MPI1 PingPong -msglog 29
tnode007
lamba, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.12,0.00
1,1000,8.22,0.12
2,1000,8.26,0.24
4,1000,8.19,0.49
8,1000,8.20,0.98
16,1000,8.25,1.94
32,1000,8.25,3.88
64,1000,8.27,7.74
128,1000,8.54,14.99
256,1000,8.54,29.99
512,1000,8.59,59.62
1024,1000,9.59,106.82
2048,1000,9.29,220.46
4096,1000,10.87,376.83
8192,1000,11.86,690.68
16384,1000,15.69,1044.14
32768,1000,26.26,1247.60
65536,640,57.33,1143.10
131072,320,81.57,1606.86
262144,160,124.22,2110.36
524288,80,197.70,2651.88
1048576,40,330.46,3173.08
2097152,20,628.47,3336.89
4194304,10,1235.00,3396.19
8388608,5,2461.65,3407.71
16777216,2,5176.10,3241.28
33554432,1,10490.83,3198.45
67108864,1,20736.52,3236.26
134217728,1,40678.60,3299.47
268435456,1,85336.01,3145.63
536870912,1,168883.68,3178.94
