mpirun  --map-by socket --mca pml ob1 --mca btl self,tcp -np 2 ./IMB-MPI1 PingPong -msglog 29
tnode007
lamba, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.35,0.00
1,1000,8.43,0.12
2,1000,8.43,0.24
4,1000,8.43,0.47
8,1000,8.46,0.95
16,1000,8.45,1.89
32,1000,8.43,3.80
64,1000,8.48,7.54
128,1000,8.80,14.55
256,1000,8.82,29.02
512,1000,8.91,57.48
1024,1000,9.78,104.75
2048,1000,9.42,217.51
4096,1000,11.05,370.62
8192,1000,11.87,690.26
16384,1000,15.94,1027.76
32768,1000,25.90,1265.21
65536,640,57.40,1141.66
131072,320,81.90,1600.46
262144,160,123.06,2130.23
524288,80,197.70,2651.95
1048576,40,329.66,3180.75
2097152,20,625.56,3352.45
4194304,10,1249.86,3355.81
8388608,5,2466.97,3400.36
16777216,2,5073.76,3306.66
33554432,1,10352.69,3241.13
67108864,1,20418.85,3286.61
134217728,1,40807.90,3289.01
268435456,1,81191.68,3306.19
536870912,1,165075.06,3252.28
