mpirun  --map-by socket --mca pml ob1 --mca btl self,tcp -np 2 ./IMB-MPI1 PingPong -msglog 29
tnode007
lamba, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.18,0.00
1,1000,8.26,0.12
2,1000,8.30,0.24
4,1000,8.30,0.48
8,1000,8.29,0.97
16,1000,8.27,1.93
32,1000,8.29,3.86
64,1000,8.34,7.68
128,1000,8.65,14.80
256,1000,8.66,29.57
512,1000,8.70,58.86
1024,1000,9.92,103.21
2048,1000,9.26,221.20
4096,1000,11.20,365.63
8192,1000,11.74,698.07
16384,1000,15.94,1027.77
32768,1000,26.45,1238.77
65536,640,57.48,1140.14
131072,320,81.94,1599.59
262144,160,124.02,2113.78
524288,80,197.25,2657.92
1048576,40,329.32,3184.05
2097152,20,626.43,3347.77
4194304,10,1234.17,3398.48
8388608,5,2434.08,3446.32
16777216,2,5085.01,3299.35
33554432,1,10506.55,3193.67
67108864,1,20380.55,3292.79
134217728,1,42448.23,3161.92
268435456,1,84519.48,3176.02
536870912,1,169581.42,3165.86
