mpirun  --map-by core --mca pml ob1 --mca btl self,tcp -np 2 ./IMB-MPI1 PingPong -msglog 29
tnode007
lamba, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.51,0.00
1,1000,5.56,0.18
2,1000,5.56,0.36
4,1000,5.57,0.72
8,1000,5.54,1.44
16,1000,5.55,2.88
32,1000,5.55,5.76
64,1000,5.57,11.48
128,1000,5.62,22.79
256,1000,5.67,45.12
512,1000,5.72,89.56
1024,1000,6.30,162.52
2048,1000,6.12,334.86
4096,1000,7.08,578.86
8192,1000,7.62,1075.58
16384,1000,9.63,1701.70
32768,1000,15.95,2054.73
65536,640,30.46,2151.38
131072,320,43.35,3023.42
262144,160,61.51,4262.08
524288,80,95.27,5502.99
1048576,40,161.62,6487.97
2097152,20,298.52,7025.14
4194304,10,618.93,6776.68
8388608,5,1507.70,5563.85
16777216,2,3321.98,5050.36
33554432,1,6362.85,5273.49
67108864,1,13007.26,5159.34
134217728,1,25905.31,5181.09
268435456,1,51611.81,5201.05
536870912,1,100104.51,5363.10
