mpirun  --map-by core --mca pml ob1 --mca btl self,tcp -np 2 ./IMB-MPI1 PingPong -msglog 29
tnode007
lamba, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.35,0.00
1,1000,5.50,0.18
2,1000,5.51,0.36
4,1000,5.51,0.73
8,1000,5.49,1.46
16,1000,5.52,2.90
32,1000,5.49,5.83
64,1000,5.48,11.68
128,1000,5.60,22.85
256,1000,5.64,45.42
512,1000,5.67,90.33
1024,1000,6.24,164.03
2048,1000,6.10,335.73
4096,1000,7.05,581.15
8192,1000,7.56,1084.27
16384,1000,9.68,1691.96
32768,1000,15.86,2066.18
65536,640,30.29,2163.54
131072,320,43.33,3025.19
262144,160,61.39,4269.96
524288,80,95.04,5516.59
1048576,40,161.21,6504.53
2097152,20,304.84,6879.51
4194304,10,588.63,7125.57
8388608,5,1460.08,5745.31
16777216,2,3155.67,5316.53
33554432,1,6370.73,5266.97
67108864,1,12733.09,5270.43
134217728,1,25295.77,5305.94
268435456,1,50328.11,5333.71
536870912,1,100284.05,5353.50
