mpirun  --map-by core --mca pml ob1 --mca btl self,tcp -np 2 ./IMB-MPI1 PingPong -msglog 29
tnode007
lamba, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.45,0.00
1,1000,5.53,0.18
2,1000,5.55,0.36
4,1000,5.53,0.72
8,1000,5.54,1.44
16,1000,5.52,2.90
32,1000,5.54,5.77
64,1000,5.55,11.54
128,1000,5.61,22.82
256,1000,5.63,45.49
512,1000,5.69,90.02
1024,1000,6.27,163.42
2048,1000,6.13,334.22
4096,1000,7.11,576.30
8192,1000,7.52,1088.88
16384,1000,9.88,1658.22
32768,1000,15.69,2088.69
65536,640,30.43,2153.37
131072,320,43.44,3017.42
262144,160,62.24,4211.97
524288,80,95.88,5468.04
1048576,40,161.50,6492.67
2097152,20,305.58,6862.88
4194304,10,585.56,7162.92
8388608,5,1502.69,5582.38
16777216,2,3278.53,5117.30
33554432,1,6365.64,5271.18
67108864,1,12668.60,5297.26
134217728,1,25306.41,5303.70
268435456,1,50176.91,5349.78
536870912,1,100131.62,5361.65
